Reference	ID	Tags	Quote	Occurrence	Question	Response
64:10	izmr				What have Yahweh’s holy cities become?	Yahweh’s holy cities have become a wilderness and Jerusalem a desolation.
64:12	hmax				What are the two questions the writer has for Yahweh?	The two questions are, “How can you still hold back, Yahweh?” and “How can you remain silent and continue to humiliate us?”
65:1	zqr4				What did Yahweh want from those who did not ask and did not seek?	He wanted to be sought out and found by those who did not ask and did not seek.
65:2	xnhx				What have these stubborn people walk after?	They have walked after their own thoughts and plans.
65:3-4	qug0				What are some of the ways these people have been a continual offense to Yahweh?	They are a continual offense to Yahweh because they offer sacrifices in gardens and burn incense on brick tiles. They sit among the graves and keep watch all night and eat pork with the broth of foul meat in their dishes.
65:6-7	usyi				What did and what will Yahweh do to these stubborn people?	He has paid them back and will repay them for their own sins and the sins of their fathers.
65:9	fmfq				What will Yahweh do for his chosen ones?	They will possess the land.
65:12	qwa7				What will Yahweh do to those who abandon Yahweh?	He will destine them for the sword and they will all bow down to the slaughter.
65:13-14	ljxa				What will happen to Yahweh’s servants?	They will eat, drink, rejoice and shout with joy.
65:13-14	m0r2				What else will happen to those who abandon Yahweh?	They will be hungry and thirsty. They will be put to shame and cry because of the pain of the heart and wail because of the crushing of the spirit.
65:17	yy1u				What is Yahweh going to create?	Yahweh is going to create new heavens and a new earth.
65:18	ws9n				What will be the response of Yahweh’s servants to the new heavens and new earth?	They will be glad and rejoice forever in what Yahweh is about to create.
65:21	cwg0				What will the people do in the new Jerusalem?	They will build houses and inhabit them, and they will plant vineyards and eat their fruit.
65:22	ls7g				How many days will the people live?	They will live long lives like unto the days of trees.
65:24	pvhd				In the new heavens and new earth when will Yahweh hear and answer his people?	While they are still speaking Yahweh will hear them, and before they call he will answer them.
65:25	qkfs				What will be different about the animals on all Yahweh’s holy mountain?	The animals will no longer hurt or destroy one another. The wolf and the lamb will graze together, and the lion will eat straw like the ox.
66:2	cu8l				Who made heaven and earth?	Yahweh made all these things with his own hand.
66:2	cj4g				Of what kind of man does Yahweh approve?	Yahweh approves of men who are broken and contrite in spirit and tremble at his word.
66:3	h9xm				What examples does Isaiah give to show man’s hypocrisy?	Yahweh says a man who slaughters an ox also murders a man. One who sacrifices a lamb also breaks a dog’s neck. He who offers a grain offering offers swine’s blood and he who offers a memorial of incense also blessed wickedness.
66:5	qqs8				What do the brothers of those who tremble at the word of Yahweh do to them?	Their brothers hate and exclude those who tremble at the word of Yahweh.
66:6	y1vf				What is the sound that came from the city and the temple?	It was the sound of battle tumult coming from the city, the sound of Yahweh paying back his enemies.
66:10-11	d5zd				Why should all who love Jerusalem rejoice with her and be glad for her?	We should rejoice with Jerusalem and be glad for her, for you will nurse and be satisfied; with her breasts you will be comforted; for you will drink to the full and be delighted with the abundance of her glory.
66:12	qhge				What is Yahweh about to spread over Jerusalem?	Yahweh is about to spread prosperity over Jerusalem like a river, and the riches of the nations like an overflowing stream.
66:16	jrua				What will Yahweh use to execute judgment on mankind?	He will use fire and his sword.
66:18-19	wz3s				Why will Yahweh gather all nations and languages?	Yahweh will gather all nations and languages so they may come and see his glory and so that some of those who survive can return to their nations to proclaim Yahweh’s glory among the nations.
66:20	xnts				Who will be given as an offering to Yahweh?	The brothers of Israel from out of all the nations will be given as an offering to Yahweh.
66:23	rpga				What will the people do month to month and sabbath to sabbath?	All people will come and bow down to Yahweh month to month and sabbath to sabbath.
66:24	vg4c				What will happen to the dead bodies of the men who have rebelled against Yahweh?	Worms will eat them and fire will consume them.
