Reference	ID	Tags	Quote	Occurrence	Question	Response
33:53-54	l2qe				How did Yahweh want the people of Israel to divide up the land that they were to possess?	Yahweh wanted the people of Israel to divide up the land by lot, giving a larger share of land to the large clans and a small share of land to the small clans.
33:55-56	mr63				What would happen if the people of Israel did not drive out the land’s inhabitants?	The people whom they allowed to stay would make life difficult for them.
34:13	w2t4				Who were the people who would receive the land of Canaan as their possession?	The nine and one half tribes of Israel would receive the land of Canaan as their possession.
34:14-15	fcz8				What would the descendants of Reuben and Gad and the half tribe of Manasseh receive as their share of the land?	The descendants of Reuben and Gad and the half tribe of Manasseh would receive their share of land beyond the Jordan at Jericho eastward.
34:16-18	zaow				Who were the men who would divide the land for their inheritance?	The men would be Eleazar the priest, Joshua son of Nun, and one leader from every tribe.
34:29	l2ny				What did Yahweh command these men to do?	He commanded them to divide the land of Canaan and to give each tribe of Israel its share.
35:1-2	pxpi				What did Yahweh command each one of the tribes of Israel to do for the Levites?	He commanded them to give to the Levites some of their own shares of land, cities to live in, and pastureland surrounding the cities.
35:6	fst8				How many cities were to be given to the Levites?	Forty-eight cities were to be given to the Levites.
35:6	fjqt				What was the purpose for six of the cities that the Levites would receive?	They were to serve as cities of refuge to which accused murderers could flee.
35:12	h51l				How would the cities of refuge protect an accused man from his avenger?	Anyone who killed someone unintentionally could flee to them and know they would not be killed without standing on trial before the community.
35:16-18	u5s0				What would cause an accused man to certainly be put to death?	He would be put to death if he struck his victim with an instrument of iron, a stone in his hand, or a wooden weapon and then his victim died.
35:20-21	s7vw				What would happen if an accused man without a weapon injured someone so that they die?	If an accused man without a weapon manhandles anyone or throws something at him while hiding, or strikes him down with his hand so that the victim dies, then the accused man must be put to death.
35:25	y7yd				What must the community do to rescue from the blood avenger an accused man, whose victim dies through unintentional harm?	The community must rescue the accused man by returning him to the city of refuge to which he had originally fled.
35:26-27	heqn				When could a blood avenger kill the accused man and yet not be guilty of murder?	If the blood avenger would find the accused man outside the border of the city of refuge to which he fled, then he could kill him and not be found guilty of murder.
35:28	yuqa				When would an accused man be free to return to his own property?	He would be free to return after the death of the high priest.
35:30	g6wd				What is needed before a murderer can be put to death?	The testimony of more than one witness is needed before a murderer can be put to death.
35:31-32	y44n				What ransom can people accept for the life of a murderer?	The people are to accept no ransom for the life of a murderer or for one who has fled to a city of refuge.
35:33-34	r8lk				What is the only thing that can atone for land on which blood has been shed?	Only the blood of the one who has shed the blood will atone for the land.
36:1-2	fwpp				To whom had Yahweh commanded Moses to give the land of Zelophehad?	Yahweh had commanded Moses to give Zelophehad’s land to his daughters.
36:3	bd6g				What would happen to Zelophehad’s land if his daughters married men from other tribes in Israel?	If they did that, then their share of land would belong to the tribe into which they married.
36:4	oqzo				What would happen to the land that had belonged to a daughter who had married a man from another tribe when the jubilee came?	When the jubilee came, the share that had belonged to the daughter would belong to her husband’s tribe and be taken away from Zelophehad’s tribe.
36:5-6	q2ck				What command did Yahweh give through Moses concerning Zelophehad’s daughters?	He commanded that Zelophehad’s daughters could marry only within their father’s tribe.
36:7	vzmu				What must never happen to shares of land in Israel?	No share of land in Israel can change from one tribe to another. Each man’s share must stay within his ancestor’s tribe.
36:8-9	nzqa				Why did Yahweh command that every woman among the people of Israel who owned a share of land in her tribe must marry someone from the clans belonging to her father’s tribe?	Yahweh gave this command so that everyone among the people of Israel could own an inheritance from his ancestors.
36:10-12	znv5				How did Zelophehad’s daughters comply with this command from Yahweh?	They married into the clans of the descendants of Manasseh so their inheritance remained in the tribe of their father’s clan.
