Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
19:36	x8m1		rc://*/ta/man/translate/figs-rquestion	Why should the king repay me with such a reward?	0	Barzillai uses this rhetorical question to emphasize that he does not know why the king would reward him this way. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “I do not know why the king would repay me with such a great reward”
19:37	tj5t				0	# General Information:\n\nBarzillai asks that Kimham be allowed to take his place instead with David.
19:37	lt2a		rc://*/ta/man/translate/translate-names	Kimham	0	This is the name of a man.
19:37	wef7		rc://*/ta/man/translate/figs-explicit	by the grave of my father and my mother	0	This does not mean that he wants to die right next to their graves, but rather, that he wants to die in the city where they are buried. This can be stated clearly. Alternate translation: “where my father’s and my mother’s graves are” or “where my father and my mother are buried”
19:37	sn5r		rc://*/ta/man/translate/figs-ellipsis	Let him cross over	0	This refers to crossing the Jordan River. Alternate translation: “Let him cross over the Jordan”
19:38	sm6q		rc://*/ta/man/translate/figs-explicit	Kimham will go over with me	0	This refers to crossing the Jordan River. This can be stated clearly. Alternate translation: “Kimham will cross the river with me”
19:40	v221		rc://*/ta/man/translate/figs-ellipsis	crossed over to Gilgal	0	They crossed over the Jordan River. Alternate translation: “crossed over the river to Gilgal”
19:40	hzp4			Kimham	0	See how you translated this name in [2 Samuel 19:37](../19/37.md).
19:40	jw3n			All the army of Judah brought the king over, and also half the army of Israel	0	Alternate translation: “All the army of Judah and half the army of Israel brought the king over”
19:40	t9rb		rc://*/ta/man/translate/figs-ellipsis	brought the king over	0	They crossed over the Jordan River with the king. Alternate translation: “escorted the king over the river”
19:41	sbd9		rc://*/ta/man/translate/figs-rquestion	Why have our brothers, the men of Judah … and all David’s men with him?	0	The men of Israel use this question to express that they feel betrayed by the people of Judah. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “It is not right that our brothers, the men of Judah, who did not support you as king, had the privilege of bringing you and your family back across the Jordan River.”
19:41	r7ae		rc://*/ta/man/translate/figs-metaphor	stolen you away	0	The men of Israel speak of how the men of Judah escorted the king across the river as if the king were something they stole that did not belong to them. Alternate translation: “taken you away from us”
19:41	hgi3			the Jordan	0	the Jordan River
19:42	nu1g		rc://*/ta/man/translate/figs-rquestion	Why then are you angry about this?	0	The men of Judah ask this rhetorical question to rebuke the men of Israel. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “But you have no reason to be upset about this.”
19:42	u3wj		rc://*/ta/man/translate/figs-rquestion	Have we eaten anything that the king had to pay for? Has he given us any gifts?	0	The men of Judah ask the question to express that they have not taken anything from the king. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “The king has never paid for our food, and he has never given us any gifts.”
19:43	nbt3		rc://*/ta/man/translate/figs-explicit	we have even more right to David than you	0	“we have a greater claim to David than you do.” It may be helpful to state clearly what having “more right” means. Alternate translation: “we have more right to serve the king and to be with the king than you do”
19:43	vc2s		rc://*/ta/man/translate/figs-rquestion	Why then did you despise us?	0	The men of Israel ask this rhetorical question to express their anger. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You should not have despised us!”
19:43	vlb7		rc://*/ta/man/translate/figs-rquestion	Was not our proposal to bring back our king the first to be heard?	0	The men of Israel ask this question to remind and rebuke the people of Judah. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We were the first to suggest that we bring back the king!”
19:43	el5k			the words of the men of Judah were even more harsh than the words of the men of Israel	0	Alternate translation: “the men of Judah spoke even more harshly than the men of Israel did”
20:intro	abck				0	# 2 Samuel 20 General Notes\n\n## Special concepts in this chapter\n\n### Sheba’s revolt\nA man named Sheba told the people of the ten tribes that David was Judah’s king, but not their king. David worked hard to preserve unity in Israel after this time of division.\n\n## Important figures of speech in this chapter\n\n### Idiom\n\nJoab used an idiom “has lifted up his hand against the king, against David” meaning “revolted against David,” to explain why his army was attacking the city of Able. (See: [[rc://*/ta/man/translate/figs-idiom]])
20:1	fz8c			to be at the same place	0	This refers to the town of Gilgal.
20:1	a6ci		rc://*/ta/man/translate/translate-names	Sheba … Bikri	0	These are names of men.
20:1	l45i		rc://*/ta/man/translate/figs-parallelism	We have no part in David, neither have we any inheritance in the son of Jesse	0	Both of these statements mean the same thing. Sheba is emphasizing that he and the tribes of Israel have no relationship with David. Alternate translation: “The inheritance of David and his father’s family does not belong to us” or “We are not a part of David and his father’s family” (See also: [[rc://*/ta/man/translate/figs-explicit]])
20:3	j97w		rc://*/ta/man/translate/figs-idiom	to keep the palace	0	Here the phrase “to keep” means to take care of. Alternate translation: “to take care of the palace”
20:3	e4kn		rc://*/ta/man/translate/figs-idiom	in a house under guard	0	If a house is “under guard” it means that a guard is posted at the house. Alternate translation: “in a house and put a guard there”
20:3	ymh8		rc://*/ta/man/translate/figs-euphemism	he did not lie with them	0	This is a euphemism. Alternate translation: “he did not have sexual relations with them”
20:3	b16i		rc://*/ta/man/translate/figs-idiom	they were shut up	0	This means that they were not allowed to leave the house. Alternate translation: “they were shut inside the house”
20:3	p4su			widows	0	These are women whose husbands have died.
20:4	zm4y		rc://*/ta/man/translate/translate-names	Amasa	0	This is the commander of David’s army. See how you translated this man’s name in [2 Samuel 17:25](../17/25.md).
20:6	ai94		rc://*/ta/man/translate/translate-names	Abishai	0	This is another commander of David’s army. See how you translated his name in [2 Samuel 2:18](../02/18.md).
20:6	qm7j			do us more harm	0	Alternate translation: “hurt us more”
20:6	gm22			your master’s servants, my soldiers	0	The phrase “my soldiers” clarifies which “servants.” David refers to himself as “your master” as a formal way of speaking to someone with less authority.
20:6	q3jp			pursue after	0	Alternate translation: “chase after”
20:6	g2i6		rc://*/ta/man/translate/figs-explicit	he will find fortified cities	0	This means that Sheba and his men will enter these cities to hide from David’s army. The word “he” represents Sheba but refers to both him and his men. Alternate translation: “he and his men will hide in fortified cities” or “he and his men will take refuge in fortified cities” (See also: [[rc://*/ta/man/translate/figs-synecdoche]])
20:6	lm43		rc://*/ta/man/translate/figs-metonymy	out of our sight	0	Here David refers to his army by their sight to emphasize that Sheba and his men would be hidden and David’s army would be unable to capture them. Alternate translation: “from us”
20:7	x1ai		rc://*/ta/man/translate/translate-names	Kerethites … Pelethites	0	These are the names of people groups who helped to protect King David. See how you translated this man’s name in [2 Samuel 8:18](../08/18.md).
20:8	kyh2			When they were	0	Alternate translation: “When Joab and the men of Judah were”
20:8	g899			belt	0	a strip of leather or other material used to hold clothing or weapons in place
20:8	gg8n			sheathed sword	0	This means the sword was in its protective covering.
20:8	mw2c		rc://*/ta/man/translate/figs-explicit	the sword fell out	0	Joab let the sword fall out to fool Amasa into thinking that he Joab was unarmed, so that Amasa would allow him to walk closer to him. Alternate translation: “he allowed the sword to fall on the ground so Amasa would think he was unarmed”
20:9	cca2			my cousin	0	Amasa was the son of the sister of Joab’s mother.
20:9	yw2u			took Amasa by the beard with his right hand to kiss him	0	This was a common way for men to greet one another.
20:10	e612			dagger	0	a short sword that is easy to hide and was often used for close-in fighting and assassinations
20:10	pd2k			bowels spilled	0	Alternate translation: “intestines spilled”
20:11	m94g		rc://*/ta/man/translate/figs-idiom	he who is for David	0	To be “for” someone means to support them. Alternate translation: “he who supports David” or “he who is loyal to David”
20:12	dp5t		rc://*/ta/man/translate/figs-explicit	Amasa lay wallowing in his blood	0	“Amasa lay squirming in his blood.” Amasa may have still been alive and rolling in his blood, but he was probably dead by this time. It is described this way to show how gruesome his body looked. Alternate translation: “Amasa lay dead in his blood”
20:12	r75k		rc://*/ta/man/translate/figs-explicit	all the people stood still … came by him stood still	0	This means they stopped walking and were staring at Amasa’s dead body. Alternate translation: “all the people stood still staring at the dead body … came by him stood still, staring at his dead body”
20:12	rgl8			he carried Amasa	0	Alternate translation: “he carried Amasa’s body”
20:13	y3pd		rc://*/ta/man/translate/figs-activepassive	After Amasa was taken off the road	0	This may be stated in active form. Alternate translation: “After the man took Amasa off the road”
20:13	x48e		rc://*/ta/man/translate/figs-abstractnouns	in pursuit of	0	This abstract noun can be stated as a verb. Alternate translation: “pursuing”
20:14	ppx4		rc://*/ta/man/translate/figs-synecdoche	Sheba passed through	0	Here “Sheba” refers to both him and his army. Alternate translation: “Sheba and his army” or “Sheba and his men”
20:14	b6n5		rc://*/ta/man/translate/translate-names	Abel Beth Maacah	0	Both Abel and Beth Maacah names refer to the same place and may be combined. It is a city near the tribe of Dan.
20:14	k4pw		rc://*/ta/man/translate/translate-names	of the Bikrites	0	This is the name of a people group.
20:14	ig39			also pursued Sheba	0	Alternate translation: “also followed Sheba”
20:15	u7dg			They caught up with him	0	Alternate translation: “Joab and the soldiers caught up with him”
20:15	t6t2			against the city against the wall	0	Alternate translation: “against the city wall”
20:15	n7h9		rc://*/ta/man/translate/figs-explicit	battered the wall to knock it down	0	This means that they used a battering ram to knock down the wall. A battering ram was a cut tree or large log with a sharpened end or an end covered in metal. It was held by several men who would pound the end against a wall. Alternate translation: “used a battering ram to knock down the wall”
20:16	k1s4			Listen, please listen	0	The repetition of “Listen” strengthens the woman’s plea.
20:17	a5x5			Listen to the words of your servant	0	The woman refers to herself as “your servant.” This is a polite way to speak to someone with greater authority.
20:18	xv3v			that advice would end the matter	0	Alternate translation: “that advice would solve the problem”
20:19	l2yb		rc://*/ta/man/translate/figs-ellipsis	most peaceful and faithful in Israel	0	This describes the cities. Alternate translation: “most peaceful and faithful cities in Israel”
20:19	vb6k		rc://*/ta/man/translate/figs-metaphor	city that is a mother in Israel	0	This speaks of the importance of this city among the nation of Israel as if it were a well respected mother. Alternate translation: “city that everyone in Israel respects like they would their mother” or “city that is very important and that Israel respects”
20:19	f7wf		rc://*/ta/man/translate/figs-rquestion	Why do you want to swallow up the inheritance of Yahweh?	0	Here the woman uses a rhetorical question to suggest to Joab what they should not do. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You should not destroy the city that is Yahweh’s inheritance!”
20:19	h83g		rc://*/ta/man/translate/figs-metaphor	swallow up	0	Here the woman speaks of the army destroying the city as if the city were food to be swallowed. Alternate translation: “destroy”
20:19	v31s		rc://*/ta/man/translate/figs-metonymy	the inheritance of Yahweh	0	Here the city is referred to as Yahweh’s inheritance to emphasize that it belongs to Yahweh. Alternate translation: “a city that belongs to Yahweh”
20:20	kn3j		rc://*/ta/man/translate/figs-idiom	Far be it, far be it from me, that I should	0	He repeats this phrase to emphasize that this is something he would never do. Alternate translation: “Truly, truly, I would never”
20:20	u14u		rc://*/ta/man/translate/figs-ellipsis	that I should swallow up or destroy	0	This refers to destroying the city. This may be stated clearly. Alternate translation: “that I should swallow up or destroy your city”
20:20	lh3j		rc://*/ta/man/translate/figs-doublet	swallow up or destroy	0	Both of these phrases means to destroy. In the first phrase “destroying” is spoken of as if it were “swallowing.” These may be combined. Alternate translation: “ruin or destroy the city” or “destroy” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
20:21	bq5h		rc://*/ta/man/translate/figs-idiom	has lifted up his hand against	0	This means to rebel and fight against someone. Alternate translation: “has opposed” or “is rebelling against”
20:21	vu8h		rc://*/ta/man/translate/figs-idiom	Give up him alone	0	Joab is asking for the people of the city to release Sheba to him. Alternate translation: “Hand this man over to us” or “Give this man to us”
20:21	rt99		rc://*/ta/man/translate/figs-synecdoche	I will withdraw from the city	0	Here the “I” refers to both Joab and his soldiers. Alternate translation: “We will withdraw from the city”
20:21	tda3		rc://*/ta/man/translate/figs-activepassive	His head will be thrown	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “We will throw his head”
20:22	p855		rc://*/ta/man/translate/figs-explicit	Then the woman went to all the people in her wisdom	0	This means that the woman acted wisely and spoke to her people about what they should do. Alternate translation: “Then the wise woman spoke to all the people”
20:22	l63y			every man to his home	0	Alternate translation: “every man went to his own home”
20:23	ail7		rc://*/ta/man/translate/writing-background	Now	0	“Now” marks a break in the main story line. This new section gives background information about the men who served King David.
20:23	bu9z		rc://*/ta/man/translate/figs-idiom	Joab was over … Benaiah son of Jehoiada was over	0	The phrase “was over” refers to having authority over a group of people. Alternate translation: “Joab had authority over … Benaiah son of Jehoiada had authority over”
20:23	di2d		rc://*/ta/man/translate/translate-names	Benaiah … Jehoiada	0	Translate the names of these men the same as you did in [2 Samuel 8:18](../08/18.md).
20:23	s3i1		rc://*/ta/man/translate/translate-names	Kerethites … Pelethites	0	Translate the names of these people groups the same as you did in [2 Samuel 8:18](../08/18.md).
20:24	hw6f		rc://*/ta/man/translate/figs-idiom	Adoniram was over	0	The phrase “was over” refers to having authority over a group of people. Alternate translation: “Adoniram had authority over”
20:24	qv95		rc://*/ta/man/translate/translate-names	Adoniram	0	This is the name of a man.
20:24	rx8x			the men who did forced labor	0	Alternate translation: “the slave workers”
20:24	hbx2		rc://*/ta/man/translate/translate-names	Jehoshaphat … Ahilud	0	Translate the names of these men the same as you did in [2 Samuel 8:16](../08/16.md).
20:25	pjz3		rc://*/ta/man/translate/translate-names	Sheva	0	This is the name of a man.
20:26	w67i		rc://*/ta/man/translate/translate-names	Ira	0	This is the name of a man.
20:26	qk9a		rc://*/ta/man/translate/translate-names	Jairite	0	This is the name of a people group.
21:intro	abcl				0	# 2 Samuel 21 General Notes\n\n## Structure and formatting\n\n## Special concepts in this chapter\n\n### Famine caused by a broken oath\n\nWhen Israel first conquered the land, they promised not to kill the people of Gibeon. When Saul tried to kill them all, God caused a famine in Israel. David made amends with the people of Gideon and the famine ended. David also kept his vow to Jonathan’s sons. This helps to show the wisdom of king David. Although these people were not Israelites, they believed in Yahweh. (See: [[rc://*/tw/dict/bible/kt/promise]], [[rc://*/tw/dict/bible/kt/vow]] and [[rc://*/tw/dict/bible/kt/wise]] and [[rc://*/tw/dict/bible/kt/believe]])\n\n### Wisdom, grace and justice\nDavid is seen to have many great qualities in this chapter. These were qualities important for a king of Israel: wisdom, grace and justice. (See: [[rc://*/tw/dict/bible/kt/wise]] and [[rc://*/tw/dict/bible/kt/grace]] and [[rc://*/tw/dict/bible/kt/justice]])
21:1	yc9z		rc://*/ta/man/translate/figs-synecdoche	sought the face of Yahweh	0	Here “face” is a synecdoche for Yahweh’s presence. This means David prayed to Yahweh for an answer about the famine.
21:1	f1fs			because of Saul and his murderous family	0	Saul had killed many Gibeonites, and Saul’s descendants are guilty because of this sin.
21:2	j82w		rc://*/ta/man/translate/writing-background	Now	0	Here “Now” marks a break in the main story line. This gives background information about the Gibeonites.
21:3	r66c		rc://*/ta/man/translate/figs-parallelism	What should I do for you? How can I make atonement … promises?	0	These two sentences have similar meanings. Alternate translation: “What can I do to remove this sin, so that you may bless the people of Yahweh, who inherit his goodness and promises?”
21:4	xp8q			It is not a matter of silver or gold	0	Alternate translation: “Money will not solve the problem”
21:5	tq7e			who schemed against us	0	Alternate translation: “who made plans against us”
21:6	hce6		rc://*/ta/man/translate/figs-activepassive	let seven men from his descendants be handed over to us	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “allow your men to give seven of his descendants to us”
21:6	ac94			we will hang them	0	Alternate translation: “we will execute them by hanging”
21:6	gb8q			in Gibeah of Saul	0	Saul was from the town of Gibeah.
21:6	s77u		rc://*/ta/man/translate/figs-activepassive	the one chosen by Yahweh	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the one whom Yahweh chose”
21:7	u686			Mephibosheth	0	Mephibosheth was the son of Jonathan. See how you translated his name in [2 Samuel 4:4](../04/04.md).
21:8	nz4w			Rizpah … Aiah	0	Rizpah was a woman and her father was Aiah. See how you translated these names in [2 Samuel 3:7](../03/07.md).
21:8	vnv4		rc://*/ta/man/translate/translate-names	Armoni and Mephibosheth … Adriel … Barzillai	0	These are names of men. This is not the same Mephibosheth as the son of Jonathan.
21:8	ab2b			Merab	0	This is the name of a woman. See how you translated it in [2 Samuel 3:13](../03/13.md).
21:8	p5t5		rc://*/ta/man/translate/translate-names	Meholathite	0	This is the name of a people group.
21:9	ji6t		rc://*/ta/man/translate/figs-metonymy	He handed them over into the hands of the Gibeonites	0	Here “the hands of the Gibeonites” represents the Gibeonite people’s control. Alternate translation: “He gave them to the Gibeonites”
21:9	uyb2		rc://*/ta/man/translate/figs-activepassive	They were put to death	0	This can be translated in active form. Alternate translation: “The Gibeonites put them to death”
21:10	vaz5			Rizpah … Aiah	0	Rizpah was a woman and her father was Aiah. See how you translated these names in [2 Samuel 3:7](../03/07.md).
21:11	hs9e		rc://*/ta/man/translate/figs-activepassive	It was told to David	0	This can be translated in active form. Alternate translation: “Someone told David”
21:12	z1rv			Jabesh Gilead	0	Jabesh is a town in the region of Gilead. See how you translated this in [2 Samuel 2:4](../02/04.md).
21:12	vw7s			the public square	0	This is an area near the city gate where people did various kinds of business.
21:12	nd8d		rc://*/ta/man/translate/translate-names	Beth Shan	0	This is the name of a place.
21:12	ku3i			Gilboa	0	See how you translated the name of this place in [2 Samuel 1:6](../01/06.md).
21:13	n7ji		rc://*/ta/man/translate/figs-activepassive	who had been hanged	0	This can be translated in active form. Alternate translation: “whom the Gibeonites executed by hanging”
21:14	ai2f		rc://*/ta/man/translate/translate-names	Zela	0	This is the name of a town in Benjamin.
21:14	bga5		rc://*/ta/man/translate/translate-names	Kish	0	This is the name of a man.
21:14	kw3r			his father	0	Alternate translation: “Saul’s father”
21:16	d7sb		rc://*/ta/man/translate/translate-names	Ishbi-Benob	0	This is the name of a man.
21:16	b31k		rc://*/ta/man/translate/translate-bweight	three hundred shekels	0	“300 shekels.” This is about 3.4 kilograms. (See also: [[rc://*/ta/man/translate/translate-numbers]])
21:17	e49h			Abishai son of Zeruiah	0	Abishai and Zeruiah are names of men. See how you translated these names in [2 Samuel 2:18](../02/18.md).
21:17	d893		rc://*/ta/man/translate/figs-metaphor	you do not put out the lamp of Israel	0	The “lamp of Israel” is a metaphor that refers to David’s leadership and the idea that if David were to die, the people of Israel would have no clear direction.
21:18	i8h8			It came about after this that	0	This phrase marks the beginning of a new part of the story. If your language has a way for doing this, you could consider using it here.
21:18	ei1h		rc://*/ta/man/translate/translate-names	Gob	0	This is the name of a town.
21:18	zih5		rc://*/ta/man/translate/translate-names	Sibbekai … Saph	0	These are names of men.
21:18	zz7e		rc://*/ta/man/translate/translate-names	Hushathite … Rephaim	0	These are names of people groups.
21:18	g7p1		rc://*/ta/man/translate/translate-names	Rephaim	0	This people group was known for its giant warriors.
21:19	pv8s		rc://*/ta/man/translate/translate-textvariants	Elhanan son of Jair the Bethlehemite killed Goliath the Gittite	0	Some versions translate this as “Elhanan son of Jair the Bethlehemite killed the brother of Goliath the Gittite.”
21:19	xl44		rc://*/ta/man/translate/translate-names	Elhanan son of Jair … Goliath	0	These are names of men.
21:19	x5yp		rc://*/ta/man/translate/translate-names	Bethlehemite … Gittite	0	These are names of people groups.
21:19	b7w9		rc://*/ta/man/translate/figs-simile	whose spear was like a weaver’s beam	0	When a person was weaving a cloth he would run the threads through hooks attached to large sticks called a “weaver’s beam.” This means Goliath’s spear was larger than a normal spear.
21:20	nqr4		rc://*/ta/man/translate/translate-numbers	twenty-four in number	0	“24 fingers and toes altogether”
21:20	cka4		rc://*/ta/man/translate/translate-names	Rephaim	0	This people group was known for its giant warriors.
21:21	j56u		rc://*/ta/man/translate/translate-names	Jonathan son of Shimeah	0	These are names of men. Shimeah was David’s brother.
21:22	mqg8		rc://*/ta/man/translate/figs-idiom	they were killed by the hand of David and by the hand of his soldiers	0	Here “by the hand of” means “through” or “by.” If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “David and his soldiers killed them” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
22:intro	abcm				0	# 2 Samuel 22 General Notes\n\n## Structure and formatting\n\nSome translations set each line of poetry farther to the right than the rest of the text to make it easier to read. The ULT does this with the poetic song in 22:2–51.\n\n## Special concepts in this chapter\n\n### God rescued David\n\nGod rescued David when he thought he would die. He protected David, fought against his enemies, and enabled him to defeat his enemies.\n\n## Important figures of speech in this chapter\n\n### Metaphor\n\nDavid uses many metaphors to express his trust in God’s protection: “my rock, my fortress, my shield, the horn of my salvation, my stronghold and my refuge.” He used other metaphors to express his hopelessness: “the waves of death surrounded me,” “the rushing waters of worthlessness overwhelmed me,” “the cords of sheol surrounded me;” “the snares of death trapped me,” and “the surging water.” He also used metaphors for the victory God gave him: “I can run over a barricade” and “by my God I can leap over a wall.” (See: [[rc://*/ta/man/translate/figs-metaphor]] and [[rc://*/tw/dict/bible/kt/trust]])
22:1	vx4y		rc://*/ta/man/translate/figs-parallelism		0	# General Information:\n\nDavid’s song to Yahweh starts. He uses parallelism to emphasize what he is saying.
22:1	sh9l			out of the hand of all his enemies, and out of the hand of Saul	0	This is a progression from enemies in general to one specific enemy of David, King Saul.
22:1	gzu9		rc://*/ta/man/translate/figs-metonymy	out of the hand of	0	This metonym means “out of the power of.”
22:2	t5y8		rc://*/ta/man/translate/figs-metaphor	Yahweh is my rock, my fortress	0	This metaphor shows a progression from a part, “rock,” to the whole, “fortress.” A fortress is built of many large rocks. This means Yahweh has the strength to protect his people from harm.
22:3	h8pd		rc://*/ta/man/translate/figs-metaphor	God is my rock … He is my shield, the horn of my salvation, my stronghold	0	All of these metaphors are symbols of God’s strength and power. They emphasize God’s ability to protect and save his people.
22:4	v4up		rc://*/ta/man/translate/figs-activepassive	who is worthy to be praised	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “who is worthy to receive praise”
22:4	p1jc		rc://*/ta/man/translate/figs-activepassive	I will be saved from my enemies	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “he will save me from my enemies”
22:5	xvj7		rc://*/ta/man/translate/figs-metaphor	For the waves of death surrounded me, the rushing waters of destruction overwhelmed me	0	David compares the wicked men who wanted to kill him to flood waters that are about to drown him. These sentences have similar meanings and are used for emphasis. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
22:5	p6bv			the rushing waters of destruction	0	This is a picture of fast-flowing flood waters that destroy everything in their path.
22:6	d6ka		rc://*/ta/man/translate/figs-personification	The cords of Sheol surrounded me; the snares of death trapped me	0	David speaks about death and Sheol as if they are people who are trying to trap him as a hunter traps an animal. These phrases have similar meanings and are used for emphasis. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
22:7	m7xw			In my distress	0	Alternate translation: “In my great trouble”
22:7	dv16			he heard my voice from his temple	0	David is referring to the heavenly temple where Yahweh dwells. The earthly temple has not yet been built.
22:7	v2zx		rc://*/ta/man/translate/figs-metonymy	my call for help went into his ears	0	Here the metonym “his ears” refers to Yahweh and his hearing of David’s call for help. Alternate translation: “he heard my prayer for help”
22:7	w8ts		rc://*/ta/man/translate/figs-personification	his ears	0	David speaks of Yahweh as if he had ears.
22:8	ai6g		rc://*/ta/man/translate/figs-metaphor	Then the earth shook	0	This is Yahweh’s response to David’s cry for help from his enemies ([1 Samuel 22:7](./07.md)). David uses the imagery of the earth shaking to emphasize Yahweh’s terrible anger.
22:8	gxt8		rc://*/ta/man/translate/figs-merism	earth shook … heavens trembled	0	David speaks of the two extremes to include everything in creation.
22:8	x6xl		rc://*/ta/man/translate/figs-activepassive	and were shaken, because God was angry	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “because God’s anger shook them”
22:9	qf19		rc://*/ta/man/translate/figs-metaphor	were ignited by it	0	This is Yahweh’s response to David’s cry for help from his enemies ([1 Samuel 22:7](./07.md)). David uses the imagery of fire coming from Yahweh to emphasize Yahweh’s terrible anger.
22:9	c8xq		rc://*/ta/man/translate/figs-personification	his nostrils … his mouth	0	David speaks of Yahweh as if he had these humans parts.
22:9	cq54		rc://*/ta/man/translate/figs-metaphor	Coals were ignited by it	0	Here Yahweh’s anger is compared to fire, which causes coals to ignite and burn. Alternate translation: “The flame from his mouth set coals on fire” or “He also sent burning coals from his mouth”
22:10	f5ym		rc://*/ta/man/translate/figs-metaphor	He opened the heavens	0	David describes Yahweh’s way of saving David from his enemies as a storm cloud gathering over a place. This emphasizes God’s power and his anger.
22:10	pg86		rc://*/ta/man/translate/figs-personification	under his feet	0	David speaks of God as having feet like humans.
22:11	r4l7		rc://*/ta/man/translate/figs-activepassive	He was seen on the wings of the wind	0	This can be translated in active form. Alternate translation: “He appeared on the wings of the wind”
22:11	gmc9		rc://*/ta/man/translate/figs-metaphor	the wings of the wind	0	This expression speaks of the wind as if it were a bird.
22:12	mit5		rc://*/ta/man/translate/figs-metaphor	rain clouds in the skies	0	David describes Yahweh’s way of saving David from his enemies as a storm cloud gathering over a place. This emphasizes God’s power and his anger.
22:12	ee39		rc://*/ta/man/translate/figs-metaphor	He made darkness a tent around him	0	Here the darkness Yahweh creates is compared to a tent which hides him completely. Alternate translation: “He hid himself in the darkness”
22:13	t957			From the lightning before him coals of fire fell	0	This could mean: (1) “Out of his bright light he sent burning coals” or (2) “From his brightness he sent lightning”
22:13	g4lk		rc://*/ta/man/translate/figs-metaphor	From the lightning before him	0	David continues describing Yahweh, whom he compares to a storm, coming to save him from his enemies. This emphasizes God’s power and anger towards David’s enemies.
22:14	d4ht		rc://*/ta/man/translate/figs-personification	The Most High shouted.	0	David describes Yahweh doing these actions a person would do.
22:15	h783		rc://*/ta/man/translate/figs-personification	He shot arrows	0	David describes Yahweh doing these actions a person would do.
22:15	i235		rc://*/ta/man/translate/figs-metaphor	He shot arrows … lightning bolts	0	David compares the lightning from Yahweh’s storm to arrows that a soldier would use.
22:15	rg2n		rc://*/ta/man/translate/figs-metaphor	lightning bolts and dispersed them	0	David continues describing Yahweh, whom he compares to a storm, coming to save him from his enemies. This emphasizes God’s power and anger towards David’s enemies.
22:16	za11		rc://*/ta/man/translate/figs-metaphor	Then the channels of the sea were seen … breath of his nostrils	0	When Yahweh shouted in his attack against David’s enemies, it is compared to his power to create upheaval in the deepest parts of the ocean and the earth. This shows his great power and fierce anger. (See also: [[rc://*/ta/man/translate/figs-personification]])
22:16	dcq2		rc://*/ta/man/translate/figs-activepassive	the channels of the sea were seen	0	This means that the sea water moved and the ocean floor was visible. This can be translated in active form. Alternate translation: “People could see the channels of the sea”
22:16	it2c			the channels of the sea	0	the deepest part of the sea, from which the Hebrews believed was where the water in the sea came
22:16	kcr5		rc://*/ta/man/translate/figs-activepassive	the foundations of the world were laid bare at the rebuke of Yahweh, at the blast of the breath of his nostrils	0	David compares Yahweh’s anger to turbulent movements of the ground. “If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Yahweh’s rebuke, the breath of his nostrils, laid bare the foundations of the world”
22:17	kw87		rc://*/ta/man/translate/figs-metaphor	out of the surging water	0	David compares his enemies to a flood that threatens to drown him.
22:18	lg3q			He rescued me from my strong enemy	0	David’s enemies were overwhelming. He praises God for delivering him from all his enemies.
22:19	zv1u			They came against me on the day of my distress	0	Alternate translation: “My enemies fought against me when I was in great trouble”
22:19	nty3			the day of my distress	0	Alternate translation: “the time of my distress”
22:19	v9h4			but Yahweh was my support	0	Alternate translation: “but Yahweh supported me” or “but Yahweh helped me”
22:20	yh2u			a wide open place	0	This refers to a place where there was no danger and his enemies could not trap him.
22:21	en85		rc://*/ta/man/translate/figs-idiom	to the measure of the cleanness of my hands	0	Here “cleanness of my hands” means the same as “righteousness.” Alternate translation: “because I obey his commands” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
22:22	s787			I have kept the ways of Yahweh	0	Here “the ways of Yahweh” refers to how Yahweh wants his people to act. This means David has done what Yahweh commands.
22:23	ze3e			have been before me	0	This means David constantly reads and thinks about God’s decrees.
22:24	j1e5		rc://*/ta/man/translate/figs-idiom	I have kept myself from sin	0	This refers to choosing not to sin against Yahweh.
22:25	qdu9		rc://*/ta/man/translate/figs-idiom	to the degree of my cleanness in his sight	0	Here “my cleanness” means the same as “my righteousness.” Alternate translation: “because he knows that I have done what he commands” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
