Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
17:1	zi1b		rc://*/ta/man/translate/figs-idiom	before whom I stand	1	This is an idiom that means “to serve.” Alternate translation: “whom I serve”
17:1	ag4n			dew	1	drops of water that form on the plants during the night
17:2	tv69		rc://*/ta/man/translate/figs-idiom	The word of Yahweh came	1	This idiom means God spoke. See how you translated this in [1 Kings 6:11](../06/11.md). Alternate translation: “Yahweh spoke his message”
17:3	nq5e		rc://*/ta/man/translate/translate-names	Kerith	1	This is the name of a very small stream.
17:4	v8hk			It will happen that	1	This phrase is used to introduce how Yahweh will take care of Elijah during the drought. Alternate translation: “There”
17:4	h5yw		rc://*/ta/man/translate/translate-unknown	ravens	1	large, black birds
17:5	vf5m		rc://*/ta/man/translate/figs-metonymy	as the word of Yahweh commanded	1	Here “the word” represents Yahweh himself. Alternate translation: “as Yahweh commanded”
17:5	a3bc		rc://*/ta/man/translate/translate-names	the brook Kerith	1	This is the name of a very small stream. See how you translated this in [1 Kings 17:2](../17/02.md).
17:7	tr8k			in the land	1	Alternate translation: “in that area” or “in that country”
17:8	jh2h		rc://*/ta/man/translate/figs-idiom	The word of Yahweh came	1	This idiom means God spoke. See how you translated this in [1 Kings 6:11](../06/11.md). Alternate translation: “Yahweh spoke his message”
17:8	rd8p			came to him	1	Here the word “him” refers to Elijah.
17:9	l4d5		rc://*/ta/man/translate/translate-names	Zarephath	1	This is a town.
17:9	cd5n			Look, I	1	Alternate translation: “Pay attention, because what I am about to say is both true and important: I”
17:12	ve6z			As Yahweh your God lives	1	This phrase is an oath to emphasize that what she will say is true.
17:12	rx57			only a handful of meal	1	Alternate translation: “only a little bit of meal”
17:12	y3lh			meal	1	“flour.” This what is used to make bread.
17:12	zu4d			See, I	1	Alternate translation: “Let me tell you what I am doing: I”
17:12	p5db		rc://*/ta/man/translate/translate-numbers	two sticks	1	This may refer to two sticks or to only a few sticks.
17:12	b86l		rc://*/ta/man/translate/figs-explicit	that we may eat it, and die	1	It is implied that they will die because they do not have anymore food. Alternate translation: “that we may eat. Afterwards, we will starve to death”
17:13	ccq3		rc://*/ta/man/translate/figs-explicit	afterward make some for you and for your son	1	It is implicit that there would be enough flour and oil to make more bread.
17:14	pej5		rc://*/ta/man/translate/figs-idiom	Yahweh sends rain	1	This is an idiom that means Yahweh causes it to rain. Alternate translation: “Yahweh causes rain to fall”
17:15	vbj6			She and Elijah, along with her household, ate for many days	1	In the original language it says, “And she and he and her household ate for many days.” It is unclear who “he” is. This could mean: (1) Elijah, the widow, and her son ate for many days or (2) the widow, her son, and everyone living in her house ate for many days or (3) Elijah, the widow, and everyone living in her house ate for many days.
17:15	ziz7			along with her household	1	Possible meanings for **household** are: (1) this refers only to the widow’s son or (2) this refers to other people who live in her house but are not named in the story or (3) this refers to her son and others living in her house.
17:16	x364		rc://*/ta/man/translate/figs-metonymy	just as the word of Yahweh had said	1	Here “word” represents Yahweh himself. Alternate translation: “just as Yahweh had said”
17:17	bp54			the woman’s son, the woman who owned the house	1	Alternate translation: “the son of the woman who owned the house”
17:17	g2ey		rc://*/ta/man/translate/figs-euphemism	there was no more breath left in him	1	This is a polite way of saying the boy died. Alternate translation: “he stopped breathing” or “he died”
17:18	a1dd			man of God	1	The phrase “man of God” is another title for a prophet.
17:18	c2gx		rc://*/ta/man/translate/figs-genericnoun	of my sin	1	This means sins in general not a specific sin. Alternate translation: “of my sins”
17:19	a6d1			where he was staying	1	Here “he” refers to Elijah.
17:19	v27l			on his own bed	1	Here “his” refers to Elijah.
17:20	q8bc		rc://*/ta/man/translate/figs-rquestion	have you also brought disaster on the widow with whom I am staying, by killing her son?	1	This could mean: (1) Elijah is truly asking a question. Alternate translation: “why would you cause the widow with whom I am staying to suffer even more by killing her son” or (2) Elijah uses a question to express how sad he is. Alternate translation: “surely, you would not cause the widow with whom I am staying to suffer even more by killing her son”
17:20	lhy9		rc://*/ta/man/translate/figs-metaphor	have you also brought disaster on the widow	1	Causing the widow to suffer is spoken of as if “disaster” were an object that is placed on the widow.
17:20	h37t			also brought disaster	1	Here “also” means in addition to the disaster that the drought has caused.
17:21	swr1		rc://*/ta/man/translate/figs-idiom	stretched himself on the child	1	This is an idiom. Alternate translation: “lay on top of the child”
17:22	h2wp		rc://*/ta/man/translate/figs-metonymy	Yahweh listened to the voice of Elijah	1	Here “voice” represents what Elijah prayed. Alternate translation: “Yahweh answered Elijah’s prayer”
17:22	nv6b		rc://*/ta/man/translate/figs-parallelism	the life of the child returned to him, and he revived	1	These two phrases mean basically the same thing. Alternate translation: “the child came back to life” or “the child lived again”
17:23	aut1			his room	1	Here “his” refers to Elijah.
17:23	e1te			See, your son is alive	1	The word “See” here alerts us to pay attention to the surprising information that follows.
17:24	m6yc		rc://*/ta/man/translate/figs-metonymy	the word of Yahweh in your mouth is true	1	“the message of Yahweh in your mouth is true.” The word “mouth” represents what Elijah said. Alternate translation: “the message that you spoke from Yahweh is true”
18:intro	abci				0	# 1 Kings 18 General Notes\n\n## Structure and formatting\n\nThe story of Elijah continues in this chapter.\n\n## Special concepts in this chapter\n\n### Baal\n\nGod proved himself to all the people of Israel. Elijah went to meet Ahab. He told Ahab to bring the 450 prophets of Baal and all the people to Mount Carmel. Then he proposed an experiment, which was carried out. The prophets of Baal took one bull, killed them, cut them up, and placed them on wood on an altar without lighting the fire. The prophets of Baal danced and prayed to Baal all morning and half the afternoon. After they were exhausted, Elijah built his altar and drenched it with water. Then he prayed. God answered his prayer with fire that burned up the sacrifice, the altar and the water. Then Elijah told the people to seize the prophets of Baal and kill them. After that, Elijah prayed for rain, and it rained very hard. (See: [[rc://*/tw/dict/bible/kt/prophet]])\n\n## Other possible translation difficulties in this chapter\n\n### Humor\n\nElijah insults the false god Baal. He states, “Perhaps he is thinking, or is relieving himself, or he is traveling on a journey, or perhaps he is sleeping and must be awakened.” Baal was too busy in the bathroom to answer the prophets. “Relieving himself” is a euphemism. (See: [[rc://*/tw/dict/bible/kt/falsegod]] and [[rc://*/ta/man/translate/figs-euphemism]])
18:1	l7sw		rc://*/ta/man/translate/figs-idiom	the word of Yahweh came	1	This idiom is used to introduce a special message from God. See how you translated this in [1 Kings 6:11](../06/11.md). Alternate translation: “Yahweh spoke his word”
18:1	q2by			send rain on the land	1	Alternate translation: “cause rain to fall on the land”
18:2	lc7k		rc://*/ta/man/translate/writing-background	now the famine was severe	1	The word “now” is used here to mark a break in the main story line. Here the writer tells background information about how the famine had affected Samaria.
18:3	c24p			Now Obadiah honored Yahweh	1	The word “Now” is used here to mark a break in the main story line. Here the writer tells about a new person in the story.
18:4	i9am		rc://*/ta/man/translate/translate-numbers	one hundred prophets and hid them by fifties	1	“100 prophets and hid them in groups of 50”
18:5	vpi8		rc://*/ta/man/translate/figs-parallelism	save the horses and mules alive … not lose all the animals	1	These two phrases mean basically the same thing and are combined for emphasis. Alternate translation: “prevent the horses and mules from dying”
18:6	izg5		rc://*/ta/man/translate/figs-synecdoche	Ahab went one way by himself and Obadiah went another way	1	The phrase “by himself” emphasizes that Ahab and Obadiah went in separate directions, not necessarily that no one was with Ahab. Alternate translation: “Ahab lead a team in one direction and Obadiah lead a team in the other direction”
18:7	qz9f			master Elijah	1	Here the word “master” is used as a term of respect.
18:8	fu6g			Go tell your master, ‘Look, Elijah is here.’	1	Here the word “master” refers to Ahab.
18:8	bil9			Look, Elijah	1	Alternate translation: “Pay attention, because what I am about to say is both true and important: Elijah”
18:9	a65p		rc://*/ta/man/translate/figs-rquestion	How have I sinned … for him to kill me?	1	Obadiah asks this question to emphasize the danger to himself because of King Ahab’s anger at Elijah. Alternate translation: “I have not wronged you … for him to kill me.”
18:9	ry4r		rc://*/ta/man/translate/figs-metonymy	give your servant into the hand of Ahab	1	“Hand” is metonymy for power and control. Alternate translation: “deliver your servant to Ahab”
18:9	hmu9			your servant	1	Obadiah refers to himself as Elijah’s servant in order to honor Elijah.
18:10	j1sm			As Yahweh your God lives	1	This is an oath used to emphasize that what he is saying is true.
18:10	n7bq		rc://*/ta/man/translate/figs-hyperbole	there is no nation or kingdom where my master has not sent men	1	Here “no nation or kingdom” is an exaggeration that means that men have traveled very far and gone to many places to find Elijah. This can be expressed positively. Alternate translation: “my master has sent men to nations and kingdoms near and far” (See also: [[rc://*/ta/man/translate/figs-doublenegatives]])
18:11	nlb6			Yet now	1	This phrase is used to emphasize the danger in what Elijah is telling Obadiah to do.
18:13	zrj6		rc://*/ta/man/translate/figs-activepassive	Has it not been told to you … with bread and water?	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Surely you have been told about what I did … with bread and water!”
18:13	v2va			my master	1	Here the word “master” is a term of respect used to refer to Elijah.
18:13	u3ge		rc://*/ta/man/translate/translate-numbers	one hundred of Yahweh’s prophets by fifties	1	“100 of Yahweh’s prophets in groups of 50”
18:14	h867			Go and tell your master that Elijah is here	1	See how you translated these words in [1 Kings 18:11](../18/11.md).
18:14	sup2			your master	1	Here “master” refers to King Ahab.
18:15	y5q4			As Yahweh of hosts lives	1	This is an oath to emphasize that what he will say is true.
18:15	jrz6		rc://*/ta/man/translate/figs-idiom	before whom I stand	1	To “stand before” is an idiom for being in someone’s presence and ready to serve him. Alternate translation: “whom I serve”
18:16	c9p2			told him what Elijah said	1	Alternate translation: “Obadiah told Ahab what Elijah had told him to say”
18:17	i2jy		rc://*/ta/man/translate/figs-rquestion	Is it you? You are the one who brings trouble to Israel!	1	Ahab asks the question for emphasis to be certain about Elijah’s identity. Alternate translation: “So here you are. You are the troublemaker of Israel!”
18:19	gz7q		rc://*/ta/man/translate/figs-hyperbole	all Israel	1	This is a generalization to refer to the leaders and people who represent the ten tribes of the northern kingdom. (See also: [[rc://*/ta/man/translate/figs-metonymy]])
18:19	n9nh		rc://*/ta/man/translate/translate-numbers	450 prophets	1	“four hundred and fifty prophets”
18:19	nzp4		rc://*/ta/man/translate/translate-numbers	four hundred prophets	1	“400 prophets”
18:20	vwk2		rc://*/ta/man/translate/figs-synecdoche	sent word to … and gathered	1	“Word” represents Ahab’s message and is also a metonym for the messenger who delivered the message. This is a common statement used with the meaning understood. Alternate translation: “sent a message to … and gathered” or “sent a messenger to summon … to gather” (See also: [[rc://*/ta/man/translate/figs-metonymy]] and [[rc://*/ta/man/translate/figs-idiom]])
18:21	v7v9		rc://*/ta/man/translate/figs-rquestion	How long will you keep changing your mind?	1	Elijah asks this question to urge the people to make a decision. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You have been indecisive for long enough.”
18:21	na5a			did not answer him a word	1	Alternate translation: “did not say anything” or “were silent”
18:22	l1ig			I, I alone, am left	1	The word “I” is repeated for emphasis.
18:22	z9im		rc://*/ta/man/translate/translate-numbers	450 men	1	“four hundred and fifty men”
18:24	fch4		rc://*/ta/man/translate/figs-metonymy	call on the name of your god … call on the name of Yahweh	1	“Name” is metonymy for the reputation and honor of someone and “calling on” him represents an appeal. Alternate translation: “call to your god … call to Yahweh”
18:24	i2cc			all the people answered and said, “This is good.”	1	Alternate translation: “all the people said, ‘This is a good thing to do.’”
18:25	b41u			prepare it	1	Alternate translation: “make it ready to be sacrificed”
18:25	y7cs		rc://*/ta/man/translate/figs-you	you are many people	1	Here the word “you” is plural.
18:26	rj67			They took the bull	1	Alternate translation: “The prophets of Baal took the bull”
18:26	n37t		rc://*/ta/man/translate/figs-activepassive	the bull that was given to them	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the bull that someone gave them”
18:26	gs4d		rc://*/ta/man/translate/figs-parallelism	But there was no voice, nor anyone who answered	1	These two phrases share similar meanings and emphasize that there was no one to respond to the prayers of the false prophets. The word “voice” represents someone speaking. Alternate translation: “But Baal did not say or do anything” (See also: [[rc://*/ta/man/translate/figs-synecdoche]])
18:27	mi46			Perhaps he is thinking	1	Alternate translation: “Maybe he is thinking” or “It could be that he is thinking”
18:27	qb2g		rc://*/ta/man/translate/figs-euphemism	relieving himself	1	This euphemism is a more pleasant way to express a harsh statement. Elijah uses understatement to insult Baal with sarcasm. Alternate translation: “in the bathroom”
18:27	pz9y		rc://*/ta/man/translate/figs-activepassive	must be awakened	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “you must awaken him” or “you must wake him up”
18:29	sx2c			they were still raving	1	“they continued their wild behavior.” Prophets often acted in ways that seemed unusual or even crazy. In this case they were calling on Baal while dancing, shouting loudly, and cutting themselves with knives.
18:29	d4cs			of offering of the evening sacrifice	1	Alternate translation: “to offer the evening sacrifice”
18:29	h5ce		rc://*/ta/man/translate/figs-parallelism	but there was no voice or anyone to answer; there was no one who paid any attention to their pleadings	1	These phrases share similar meanings and emphasize that no one responded to the prayers of the false prophets. Alternate translation: “but Baal did not say or do anything or even pay attention” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
18:29	lpf9			there was no voice or anyone to answer	1	See how you translated this in [1 Kings 18:26](../18/26.md).
18:31	n18f		rc://*/ta/man/translate/translate-numbers	twelve stones	1	“12 stones”
18:32	yy3l		rc://*/ta/man/translate/figs-metonymy	in the name of Yahweh	1	“Name” here is a metonym for honor and reputation. This could mean: (1) “to honor Yahweh” or (2) “with the authority of Yahweh.”
18:32	gh4y			trench	1	a small waterway to hold water
18:32	kp7z		rc://*/ta/man/translate/translate-bvolume	two seahs of seeds	1	A seah is a unit of volume equal to about 7.7 liters. Alternate translation: “about 15 liters of seeds”
18:33	m699		rc://*/ta/man/translate/figs-ellipsis	He arranged the wood for a fire	1	“On the altar” where he placed the wood is assumed in this sentence. Alternate translation: “He put the wood for a fire on the altar”
18:33	sh1g		rc://*/ta/man/translate/translate-numbers	four jars	1	“4 jars”
18:33	u4fl			jars	1	A jar is a container for water.
18:35	v15z			trench	1	See how you translated this in [1 Kings 18:30](../18/30.md).
18:36	xs1m			It happened	1	This phrase is used here to reference a significant and meaningful time of the day in the story. If your language has a way for doing this, you could consider using it here.
18:36	ajj4			Yahweh, the God of Abraham, of Isaac, and of Israel	1	Here “Israel” is referring to Jacob. God changed Jacob’s name to Israel (Genesis 32:28), and God named the nation of Jacob’s descendants “Israel.”
18:36	xuh8		rc://*/ta/man/translate/figs-activepassive	let it be known this day	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “make these people know today”
18:37	url2			Hear me … hear me	1	This phrase is repeated to emphasize the appeal of Elijah to Yahweh.
18:37	dq2u		rc://*/ta/man/translate/figs-metonymy	turned their heart back again to yourself	1	The people’s “heart” is a metonym for the affection and loyalty of the people. Alternate translation: “caused them to be loyal to you again”
18:38	wf4a			the fire of Yahweh fell	1	Alternate translation: “the fire of Yahweh came down”
18:38	xyn4		rc://*/ta/man/translate/figs-personification	licked up	1	The fire is compared to a thirsty person drinking water.
18:39	z3jq			Yahweh, he is God! Yahweh, he is God!	1	This phrase is repeated for emphasis.
18:41	f9b6			there is the sound of much rain	1	Alternate translation: “it sounds like it is going to rain a lot”
18:42	uvi2			bowed himself down on the earth and put his face between his knees	1	This describes a posture used for praying.
18:43	cch7		rc://*/ta/man/translate/translate-numbers	seven times	1	The word “seven” can be rendered as the numeral “7.” Alternate translation: “7 times”
18:44	w1db			as small as a man’s hand	1	From a long distance, the cloud could be covered from sight by a man’s hand.
18:45	iv5m			It happened	1	This phrase is used here to mark where a new step in the action starts. If your language has a way for doing this, you could consider using it here.
18:46	y3cl		rc://*/ta/man/translate/figs-metonymy	the hand of Yahweh was on Elijah	1	Here the word “hand” is a metonym for strength. Alternate translation: “Yahweh gave his power to Elijah”
18:46	jqk4			tucked his robe in his belt	1	Elijah wrapped his long robe around his waist so that his legs would be free for running.
19:intro	abcj				0	# 1 Kings 19 General Notes\n\n## Structure and formatting\n\nThe story of Elijah continues in this chapter.\n\n## Special concepts in this chapter\n\nThe queen was angry that Elijah had killed her prophets of Baal. She promised to kill Elijah. Elijah fled south into the desert south of Judah. He traveled on to Mount Horeb also known as Mount Sinai, the mountain of God. God asked him why he was there. He said he had come to Mount Horeb because Israel had deserted God, killed his prophets, and wanted to kill him. God sent him home to make Hazael the king of Aram, Jehu the king of Israel, and Elisha as the prophet in his place. (See: [[rc://*/tw/dict/bible/kt/prophet]] and [[rc://*/tw/dict/bible/kt/promise]])
19:2	s2y6			So may the gods do to me, and more also	1	This is a comparison used as an emphatic oath. “May the gods kill me and do even more bad things”
19:2	sp3r			if I do not make your life like the life of one of those dead prophets	1	Alternate translation: “if I do not kill you like you killed those prophets”
19:3	hkc1			he arose	1	Alternate translation: “he stood up”
19:4	nzy9		rc://*/ta/man/translate/figs-rpronouns	he himself went a day’s journey	1	The word “himself” is used to emphasize that he was alone. Alternate translation: “he walked by himself for a day”
19:4	za2u		rc://*/ta/man/translate/translate-unknown	broom tree	1	A “broom tree” is a plant that grows in the desert.
19:4	c1v2			He requested for himself that he might die	1	Alternate translation: “He prayed that he would die”
19:4	shx5			It is enough, now, Yahweh	1	Alternate translation: “These troubles are too much for me, Yahweh”
19:6	q2lf		rc://*/ta/man/translate/figs-activepassive	bread that had been baked on coals	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “bread that someone had cooked on hot stones”
19:6	hjt1			jug of water	1	Alternate translation: “a container of water”
19:7	ik82			will be too much for you	1	Alternate translation: “will be too difficult for you.”
19:8	j9yv		rc://*/ta/man/translate/translate-numbers	he traveled in the strength of that food forty days and forty nights	1	“that food gave him energy to travel for 40 days and 40 nights”
19:9	br24			to a cave there	1	Here the word “there” refers to Mount Horeb. A cave is an opening in a mountainside that leads to a natural room or rooms underground.
19:9	j8ia		rc://*/ta/man/translate/figs-idiom	the word of Yahweh came to him and said to him, “What	1	The idiom “The word of Yahweh came to,” is used to introduce a special message from God. See how you translated this in [1 Kings 6:11](../06/11.md). Alternate translation: “Yahweh gave a message to him. He said, ‘What” or “Yahweh spoke this message to him: ‘What”
19:9	nh7j		rc://*/ta/man/translate/figs-rquestion	What are you doing here, Elijah?	1	Yahweh asks this question to rebuke Elijah and to remind him of his duty. Alternate translation: “This is not where you should be, Elijah.”
19:10	zg3n			I, only I, am left	1	Here the word “I” is repeated for emphasis.
19:11	i185		rc://*/ta/man/translate/figs-idiom	on the mountain before me	1	“Before me” here is an idiom for standing in front of someone. Alternate translation: “on the mountain in my presence”
19:13	t1l2			he wrapped his face in his cloak	1	“he covered his face with his cloak” A cloak is a long robe, a piece of clothing that covers the whole body.
19:13	ps2e			Then a voice came to him	1	Alternate translation: “Then he heard a voice”
19:13	ht8c			What are you doing here, Elijah?	1	See how you translated this text in [1 Kings 19:9](../19/09.md).
19:14	q17u			Elijah replied, “I have been very zealous … and they are also trying to take my life.”	1	See how you translated this text in [1 Kings 19:10](../19/10.md).
19:14	d39a			I, only I, am left	1	Here the word “I” is repeated for emphasis.
19:16	s3y3			prophet in your place	1	Alternate translation: “prophet instead of you”
19:17	be8f			It will happen	1	This phrase is used to introduce what will happen when Elijah does what Yahweh has told him to do. “What will happen is”
19:17	j4vp		rc://*/ta/man/translate/figs-metonymy	whoever escapes from the sword of Hazael	1	“Sword” is metonymy for killing as in battle. Alternate translation: “whomever Hazael does not kill with the sword”
19:18	zix5		rc://*/ta/man/translate/figs-rpronouns	I will leave for myself	1	Here the words “I” and “myself” refer to Yahweh. Alternate translation: “I will save from death”
19:18	jyx3		rc://*/ta/man/translate/translate-numbers	seven thousand people	1	“7,000 people”
19:18	n188		rc://*/ta/man/translate/figs-metonymy	whose knees have not bent down to Baal, and whose mouths have not kissed him	1	“Bending down” and “kissing” are metonymies for actions people did to worship idols. They are combined for emphasis. Alternate translation: “who have not bowed down and kissed Baal” or “who have not worshiped Baal” (See also: [[rc://*/ta/man/translate/figs-parallelism]])
19:19	iy4x		rc://*/ta/man/translate/translate-names	Shaphat	1	This is the name of a man.
19:19	ddp6		rc://*/ta/man/translate/translate-numbers	twelve yoke of oxen	1	“12 yoke of oxen”
19:19	m3gy		rc://*/ta/man/translate/figs-rpronouns	he himself was plowing with the twelfth yoke	1	The word “himself” indicates that Elisha was plowing with the last yoke, while other men were plowing with the other eleven yokes. (See also: [[rc://*/ta/man/translate/figs-explicit]])
19:20	jye9			he said, “Please	1	The word “he” refers to Elisha.
19:21	s7a5		rc://*/ta/man/translate/figs-explicit	he gave it to the people	1	Elisha gave the cooked meat to the people of his city.
20:intro	abck				0	# 1 Kings 20 General Notes\n\n## Structure and formatting\n\nThis is a story of two battles between Aram and Israel.\n\n## Special concepts in this chapter\n\n### Battle\n\nGod had chosen to defeat Ben Hadad, king of Aram. So when he attacked Samaria with a huge army, the tiny army of Israel defeated him. The people of Aram said that Yahweh was the god of the hills, but they could defeat Israel on the plains. So they came again but Israel defeated them again. Then Ben Hadad offered a peace plan and Ahab accepted. But God had wanted him to kill Ben Hadad and was angry at Ahab for making peace with him.\n\n## Important figures of speech in this chapter\n\n### Simile\n\nThere were so few Israel soldiers that they were “like two little flocks of goats.” (See: [[rc://*/ta/man/translate/figs-simile]])
20:1	i4ar		rc://*/ta/man/translate/translate-names	Ben Hadad	1	This is the name of a man.
20:1	qfr1		rc://*/ta/man/translate/translate-numbers	thirty-two lesser kings	1	“32 lesser kings”
20:1	ai8j			lesser kings	1	Alternate translation: “kings ruling smaller groups of people”
20:4	d2xe		rc://*/ta/man/translate/figs-idiom	It is as you say	1	This is an idiom to express agreement. Alternate translation: “I agree with you”
20:6	xa8s			tomorrow about this time	1	Alternate translation: “tomorrow at the same time of day that it is now”
20:6	r8pa		rc://*/ta/man/translate/figs-synecdoche	whatever pleases their eyes	1	Here the “eyes” represent the whole person and emphasize them looking at something and desiring it. Alternate translation: “whatever pleases them”
20:7	it6r		rc://*/ta/man/translate/figs-metonymy	of the land	1	“The land” represents all the people living there. Alternate translation: “of the people of Israel”
20:7	aza4		rc://*/ta/man/translate/figs-idiom	take note and see	1	“Take note” here is an idiom to observe carefully. Alternate translation: “pay close attention to”
20:7	fk6b		rc://*/ta/man/translate/figs-doublenegatives	I have not refused him	1	This can be expressed positively. Alternate translation: “I have agreed to his demands”
20:10	q6wd			May the gods do so to me and more also	1	This is an oath with great emphasis. See how you translated this in [1 Kings 19:2](../19/02.md).
20:10	b77w		rc://*/ta/man/translate/figs-metaphor	if even the ashes of Samaria will be enough for all the people who follow me to have a handful each	1	Ben Hadad is threatening that his army will totally destroy everything in Samaria.
20:11	y7fk		rc://*/ta/man/translate/writing-proverbs	Tell Ben Hadad, ‘No one who is just putting on his armor … as if he were taking it off.’	1	This is an expression to give advice. “Putting on armor” is metonymy for getting prepared for battle. “Tell Ben Hadad, ‘Do not boast as if you have already won a battle that you have not yet fought.’” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
20:13	f4sp			Then behold	1	The word “behold” alerts us to the sudden appearance of a new person in the story. Your language may have a way of doing this.
20:13	up43		rc://*/ta/man/translate/figs-rquestion	Have you seen this great army?	1	Yahweh asks this question to emphasize the size and strength of Ben Hadad’s army. Alternate translation: “Look at this great army.”
20:13	xw3c			Look, I will place it into your hand today	1	The word “Look” here alerts us to pay attention to the surprising information that follows.
20:13	ci7b		rc://*/ta/man/translate/figs-metonymy	place it into your hand	1	Here the word “hand” refers to power. Alternate translation: “give you victory over that army”
20:14	ni9c		rc://*/ta/man/translate/figs-ellipsis	By whom?	1	Ahab leaves out the words ‘will you do this’ Alternate translation: “By whom will you do this?”
20:15	pgh1			Ahab mustered the young officers	1	Alternate translation: “Ahab assembled the young officers”
20:15	ftl5		rc://*/ta/man/translate/figs-parallelism	all the soldiers, all the army of Israel	1	These two phrases mean basically the same thing and are combined for emphasis.
20:15	w3bd		rc://*/ta/man/translate/translate-numbers	seven thousand	1	“7,000”
20:16	x62f			They went out	1	Here the word “They” refers to the Israelite army.
20:16	ta31			thirty-two lesser kings	1	See how you translated this in [1 Kings 20:1](../20/01.md).
20:17	i5p4		rc://*/ta/man/translate/figs-activepassive	Ben Hadad was informed by scouts that he had sent out	1	This can be expressed in active form. Alternate translation: “Scouts that Ben Hadad had sent out informed him”
20:17	ke29			scouts	1	A “scout” is a soldier sent to gather information about the enemy.
20:18	l7k4		rc://*/ta/man/translate/figs-ellipsis	Ben Hadad said	1	It is understood that Ben Hadad is speaking to his soldiers. Alternate translation: “Ben Hadad said to his soldiers”
20:18	hqg6			Whether they have … take them	1	Here “they” and “them” refer to the Israelite army.
20:19	t1j4			So the young officers … the army followed	1	Alternate translation: “The young Israelite officers … the Israelite army followed”
20:20	e1jk		rc://*/ta/man/translate/figs-synecdoche	Israel pursued them	1	“Israel” is synecdoche for all the soldiers of the nation of Israel. Alternate translation: “the men of the army of Israel pursued them”
20:21	k7xi		rc://*/ta/man/translate/figs-synecdoche	the king of Israel went out and attacked	1	“The king” is synecdoche for the king and all the soldiers serving under him. Alternate translation: “The king of Israel and his soldiers went out and attacked”
20:22	b52i		rc://*/ta/man/translate/figs-metonymy	strengthen yourself	1	“Yourself” represents by metonymy the army of the king. Alternate translation: “strengthen your forces”
20:22	g9f7		rc://*/ta/man/translate/figs-doublet	understand and plan	1	These two words mean basically the same thing and are combined for emphasis. Alternate translation: “determine”
20:22	u4ju			at the return of the year	1	This could mean: (1) “in the springtime of next year” or (2) “at this time next year.”
20:23	kn8e		rc://*/ta/man/translate/figs-exclusive	let us fight … we will be stronger	1	The words “us” and “we” refer to the servants, the king, and the army all together.
20:24	alj2			Remove all the kings from their positions of authority	1	Alternate translation: “You must remove the thirty-two kings who are leading your troops”
20:26	ewh9		rc://*/ta/man/translate/translate-names	Aphek	1	This is the name of a city.
20:26	h5fl		rc://*/ta/man/translate/figs-synecdoche	to fight against Israel	1	“Israel” represents the army of Israel. Alternate translation: “to fight against the army of Israel”
20:27	v3ff		rc://*/ta/man/translate/figs-activepassive	The people of Israel were mustered and supplied	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “The Israelite army also gathered together, and the commanders gave the arms that they needed for the battle”
20:27	jkv8		rc://*/ta/man/translate/figs-simile	like two little flocks of goats	1	This simile compares the Israelite army to two little flocks of goats. Alternate translation: “The Israelite army appeared to be small and weak like two flocks of goats”
20:28	xgs1			a man of God	1	This is another title for a prophet. Alternate translation: “a prophet”
20:28	xcf5		rc://*/ta/man/translate/figs-metonymy	place this great army into your hand	1	Here the word “hand” refers to power. Alternate translation: “give you victory over this great army”
20:29	cwx6		rc://*/ta/man/translate/translate-numbers	seven days	1	“7 days”
20:29	g5mm		rc://*/ta/man/translate/translate-numbers	100,000	1	“one hundred thousand”
20:29	n4tu			footmen	1	A “footman” is a soldier who marches on foot.
20:30	y5le		rc://*/ta/man/translate/figs-ellipsis	The rest fled to Aphek	1	The expression “the rest” assumes the words “of the Aramean soldiers.” Alternate translation: “The rest of the Aramean soldiers”
20:30	b7gv		rc://*/ta/man/translate/translate-names	Aphek	1	This is the name of a town.
20:30	wi1i		rc://*/ta/man/translate/translate-numbers	twenty-seven thousand	1	“27,000”
20:31	z4q2			Look now	1	This emphasizes what they will say. Alternate translation: “Listen” or “Pay attention to what we are about to tell you”
20:31	gwi2			put sackcloth around our waists and ropes around our heads	1	This was a sign of surrender.
20:32	b34f		rc://*/ta/man/translate/figs-rquestion	Is he still alive?	1	Ahab asks this question to express surprise. Alternate translation: “I am surprised that he is still alive!”
20:32	ch6m		rc://*/ta/man/translate/figs-metaphor	He is my brother	1	“My brother” here is a metaphor for somebody who is a good friend. Alternate translation: “He is like a brother to me” or “He is like family”
20:33	y94a			Now the men	1	The word “Now” does not mean “at this moment,” but is used to draw attention to the important point that follows.
20:33	e1y4		rc://*/ta/man/translate/figs-metonymy	for any sign from Ahab	1	“Sign” is metonymy for an action that gives a meaning. Alternate translation: “for any action from Ahab that would show them that Ahab wanted to be merciful”
