Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
28:31	b24n		rc://*/ta/man/translate/figs-activepassive	Your sheep will be given to your enemies	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I will give your sheep to your enemies” or “I will allow your enemies to take your sheep”
28:32	wy9p		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:32	mic6		rc://*/ta/man/translate/figs-activepassive	Your sons and your daughters will be given to other peoples	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I will give your sons and your daughters to other peoples” or “Your enemies will take your sons and daughters”
28:32	c24q		rc://*/ta/man/translate/figs-synecdoche	your eyes will look for them the entire day, but will fail with longing for them	0	Here “your eyes” refers to the whole person. Alternate translation: “you will grow tired as you constantly watch for them and long to see them again”
28:32	lap6		rc://*/ta/man/translate/figs-metonymy	There will be no strength in your hand	0	Here the metonym “strength in your hand” refers to power. “Alternate translation: “You will be powerless to do anything about it”
28:33	xbz3		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:33	db4k		rc://*/ta/man/translate/figs-metonymy	a nation	0	Here the metonym “a nation” means the people from a nation. Alternate translation: “people from a nation”
28:33	hvh1		rc://*/ta/man/translate/figs-doublet	you will always be oppressed and crushed	0	The words “oppressed” and “crushed” mean basically the same thing. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “they will always oppress and crush you” or “they will oppress you continually” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
28:34	f8mx			you will become insane by what you have to see happen	0	Alternate translation: “what you see will make you go crazy”
28:35	e9zv		rc://*/ta/man/translate/figs-activepassive	from which you cannot be cured	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that no one will be able to cure”
28:36	k4cu		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:37	dwn5		rc://*/ta/man/translate/figs-doublet	of horror, a proverb, and a byword, among all the peoples where Yahweh will lead you away	0	Here the words “proverb” and “byword” mean basically the same thing. This can be translated as a new sentence. Alternate translation: “of horror. The people, in the places where Yahweh will send you, will make up proverbs and bywords about you” or “of horror. Yahweh will send you to peoples who will laugh at you and ridicule you”
28:37	lz2g			byword	0	a word or phrase that people use to shame others
28:38	lcl4		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:38	t8st			but will gather little seed in	0	Alternate translation: “but will harvest very little food”
28:40	ht5h		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses continues describing God’s curses if the people disobey him. He speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:40	e99r			but you will not rub any of the oil on yourself	0	People would rub olive oil on themselves to make their skin healthy.
28:40	fi15		rc://*/ta/man/translate/figs-explicit	your olive trees will drop their fruit	0	You may need to make explicit that the fruit drops before it is ripe. Alternate translation: “your olive trees will drop their fruit before the fruit is ripe” or “the olives will fall off your olive trees before they are ripe”
28:42	if6w		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:43	cew2		rc://*/ta/man/translate/figs-genericnoun	The foreigner who is	0	This does not mean a specific foreigner but refers to foreigners in general. Alternate translation: “The foreigners who are”
28:43	j1wi		rc://*/ta/man/translate/figs-idiom	rise up above you higher and higher; you yourself will come down lower and lower	0	This idiom means foreigners will have more power, money, and honor than the Israelites.
28:44	ls98		rc://*/ta/man/translate/figs-genericnoun	He will … to him	0	This does not mean a specific foreigner (verse 43) but refers to foreigners in general. Alternate translation: “They will … to them”
28:44	wu98		rc://*/ta/man/translate/figs-metaphor	he will be the head, and you will be the tail	0	This means foreigners will have more power and authority than the Israelites. See how you translated a similar phrase in [Deuteronomy 28:13](../28/13.md).
28:45	lv3p		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:45	l54e		rc://*/ta/man/translate/figs-metaphor	All these curses will come on you and will pursue and overtake you until you are destroyed	0	Moses describes the curses as a person who would attack them by surprise or chase and catch them. See how you translated something similar in [Deuteronomy 28:2](../28/02.md). Alternate translation: “Yahweh will curse you like this in ways that will completely surprise you, and it will be as if he is chasing you and you cannot escape having him curse you” (See also: [[rc://*/ta/man/translate/figs-personification]])
28:45	sp9j		rc://*/ta/man/translate/figs-metonymy	to the voice of Yahweh your God	0	Here the words “voice of Yahweh” are a metonym for what Yahweh said. Alternate translation: “to what Yahweh your God said”
28:45	tb8t		rc://*/ta/man/translate/figs-doublet	his commandments and his regulations	0	The words “commandments” and “regulations” are a doublet for “all that Yahweh has commanded you to do.”
28:47	epc2		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:47	qt75		rc://*/ta/man/translate/figs-doublet	joyfulness and gladness of heart	0	Here “joyfulness” and “gladness of heart” mean the same thing. They emphasize that the people should have been very glad to worship Yahweh.
28:48	y9ia		rc://*/ta/man/translate/figs-metaphor	He will put a yoke of iron on your neck	0	This is a metaphor for Yahweh allowing the enemy to treat the Israelites cruelly and make them slaves.
28:49	b5tt		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:49	yl1h		rc://*/ta/man/translate/figs-doublet	from far away, from the ends of the earth	0	These two phrases mean the same thing and emphasize that the enemy will come from a nation that is very far away from Israel.
28:49	j169		rc://*/ta/man/translate/figs-idiom	from the ends of the earth	0	This is an idiom. Alternate translation: “from places that you know nothing about”
28:49	bjy5		rc://*/ta/man/translate/figs-simile	like an eagle flies to its victim	0	This means the enemy will come suddenly and the Israelites will not be able to stop them.
28:50	hsb9		rc://*/ta/man/translate/figs-metonymy	a nation with a fierce face that does not respect the aged and does not show favor	0	The word “nation” is a metonym for the people of that nation. Alternate translation: “a nation whose people have fierce expressions, who do not respect the aged and do not show favor”
28:51	n115		rc://*/ta/man/translate/figs-activepassive	until you are destroyed	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “until they destroy you” or “until they leave you with nothing”
28:52	e3i5		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses continues describing the army that will attack the Israelites if they do not obey Yahweh. He speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:52	x2h9		rc://*/ta/man/translate/figs-synecdoche	you in all your city gates	0	Here the phrase “city gates” represents a city. Alternate translation: “your cities”
28:53	vca7		rc://*/ta/man/translate/figs-metaphor	the fruit of your own body, the flesh of your sons and of your daughters	0	Here “the flesh of your sons and of your daughters” explains the metaphor “the fruit of your own body.” The people will be so hungry after the enemy army surrounds their city that they will eat their own children. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
28:53	swr5		rc://*/ta/man/translate/figs-metaphor	the fruit of your own body	0	This speaks of children as if they were fruit that was produced by the bodies of their parents. Alternate translation: “your own children”
28:54	z4kd		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:54	g9qb			who is tender and very delicate among you—he	0	Alternate translation: “who is tender and very delicate among you—even he.” Moses is saying that not only those one would expect to eat their children, but even the last person one would expect to eat his own children will eat his children.
28:55	h7kb		rc://*/ta/man/translate/figs-synecdoche	all your city gates	0	Here “city gates” represents the cities themselves. Alternate translation: “all your cities”
28:56	x19d		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:56	ayv7		rc://*/ta/man/translate/figs-you	The tender and delicate woman among you … tenderness—she	0	Alternate translation: “The tender and delicate woman among you … tenderness—even she.” Moses is saying that not only those one would expect to eat their children, but even women of noble birth and normally very gentle, whom one would never expect to eat their children, will eat their children. The word “you” here is singular.
28:56	sw1r		rc://*/ta/man/translate/figs-hyperbole	who would not venture to put the bottom of her foot on the ground for delicateness and tenderness	0	Moses is exaggerating. He is emphasizing that this noble woman is so rich and lives in such luxury that she would not allow herself to get dirty.
28:56	u5mz		rc://*/ta/man/translate/figs-abstractnouns	for delicateness and tenderness	0	The abstract nouns “delicateness” and “tenderness” can be stated as adjectives. Alternate translation: “because she is so delicate and tender”
28:57	lnt8		rc://*/ta/man/translate/figs-synecdoche	within your city gates	0	Here “city gates” represents the cities themselves. Alternate translation: “within your cities”
28:58	x9pf		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:58	sw6h		rc://*/ta/man/translate/figs-activepassive	that are written	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that I have written”
28:58	uak2		rc://*/ta/man/translate/figs-metonymy	this glorious and fearful name, Yahweh your God	0	Here the metonym “name” refers to Yahweh himself. Alternate translation: “Yahweh your God who is glorious and awesome”
28:59	tu25			Yahweh will make your plagues terrible, and those of your descendants	0	Alternate translation: “Yahweh will send terrible plagues on you and your descendants” or “Yahweh will make sure that you and your descendants suffer from terrible plagues”
28:60	l1p3		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:60	c4kp		rc://*/ta/man/translate/figs-idiom	He will bring on you again all the diseases of Egypt	0	This is an idiom. Alternate translation: “He will make sure that you again suffer from the diseases of Egypt”
28:60	qu7d		rc://*/ta/man/translate/figs-idiom	they will cling to you	0	This is an idiom. Alternate translation: “the diseases will not stop, and no one will be able to heal you of them”
28:61	ds4x		rc://*/ta/man/translate/figs-hyperbole	every sickness and plague that is not written	0	Here “every” is a generalization that means “many.” If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “even other sicknesses and plagues that I have not written” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
28:61	p5ww		rc://*/ta/man/translate/figs-activepassive	until you are destroyed	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “until he has destroyed you”
28:62	l59v		rc://*/ta/man/translate/figs-you	You will be left … you were like … you did not listen	0	Moses is speaking to the Israelites as a group, so all instances of “you” are plural.
28:62	hu58		rc://*/ta/man/translate/figs-simile	you were like the stars of the heavens in number	0	This means that in the past there were many Israelites.
28:62	j7ul		rc://*/ta/man/translate/figs-metonymy	to the voice of Yahweh	0	Here the metonym “voice of Yahweh” refers to what Yahweh says. Alternate translation: “to what Yahweh says”
28:63	mhe6		rc://*/ta/man/translate/figs-you	Yahweh once rejoiced over you … multiplying you … rejoice over you in making you perish and in destroying you. You will be plucked	0	Moses is speaking to the Israelites as a group, so all instances of “you” are plural.
28:63	b3je			Yahweh once rejoiced over you in doing you good, and in multiplying you	0	Alternate translation: “Yahweh once enjoyed doing you good and causing you to become many”
28:63	eu1a			he will rejoice over you in making you perish	0	Alternate translation: “he will enjoy making you die”
28:63	imz8		rc://*/ta/man/translate/figs-metaphor	You will be plucked off the land that you are going into to possess	0	Moses uses a metaphor to speak of the people as though they were fruit that Yahweh would take off a bush. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “He will remove you from the land which you are entering to possess” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
28:63	le25		rc://*/ta/man/translate/figs-you	you are going	0	Moses speaks to the Israelites as if they were one man, so the word “you” is singular.
28:64	xuc8		rc://*/ta/man/translate/figs-you	scatter you … you will worship … you have not known … you nor your ancestors	0	Moses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:64	l3nk		rc://*/ta/man/translate/figs-merism	from the one end of the earth to the other end of the earth	0	These two extremes together mean everywhere on earth. Alternate translation: “throughout the earth” or “all over the earth”
28:65	j125		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:65	g15k		rc://*/ta/man/translate/figs-synecdoche	there will be no rest for the bottoms of your feet	0	Here the phrase “the bottoms of your feet” refer to the whole person. Alternate translation: “you will have to continually wander because you have no permanent home where you can rest”
28:65	n83i		rc://*/ta/man/translate/figs-idiom	Yahweh will give you there a trembling heart, failing eyes, and a soul that mourns	0	This is an idiom. Alternate translation: “Yahweh will cause you to be afraid, without hope, and sad”
28:66	ckv2		rc://*/ta/man/translate/figs-idiom	Your life will hang in doubt before you	0	This is an idiom. Alternate translation: “You will not know whether you will live or die”
28:67	bik8		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
28:67	wac6		rc://*/ta/man/translate/figs-idiom	because of the fear in your hearts	0	This is an idiom. Alternate translation: “because of the fear you are feeling”
28:67	u1ew		rc://*/ta/man/translate/figs-synecdoche	the things your eyes will have to see	0	Here “eyes” refers to the whole person. Alternate translation: “the terrifying things I will force you to see” (See also: [[rc://*/ta/man/translate/figs-explicit]])
28:68	et6c			I had said	0	Here “I” refers to Yahweh.
29:intro	if6j				0	# Deuteronomy 29 General Notes\n\n## Structure and formatting\n\nThis chapter is a retelling of the covenant Yahweh made with Moses, along with its blessings and cursing. (See: [[rc://*/tw/dict/bible/kt/covenant]] and [[rc://*/tw/dict/bible/kt/bless]] and [[rc://*/tw/dict/bible/kt/curse]])
29:1	nsu8			These are the words that Yahweh commanded Moses to tell	0	This refers to words that Moses is about to speak.
29:1	b8p6			in the land of Moab	0	This is on the east side of the Jordan where the Israelites were staying before they entered the land of Canaan. “while they were in the land of Moab”
29:1	b7xy			words that were added to the covenant … at Horeb	0	These additional commands were given to make Yahweh’s covenant apply better to the people once they were settled in their new land. These new commands did not belong to a different covenant, but rather were additions to the original covenant.
29:2	ya5p		rc://*/ta/man/translate/figs-synecdoche	You have seen everything that Yahweh did before your eyes	0	Yahweh expected them to remember what Yahweh had done and they had seen it. Here the “eyes” represent the whole person and emphasize what the person has seen. Alternate translation: “You have seen all that Yahweh did so that you would see and remember what he did”
29:2	y1s6		rc://*/ta/man/translate/figs-you	your eyes	0	Moses speaks to the Israelites as if they were one man, so the word “your” here is singular.
29:3	al38		rc://*/ta/man/translate/figs-synecdoche	the great sufferings that your eyes saw	0	Here “eyes” emphasizes that Yahweh expected them to remember that they had seen it. Alternate translation: “you saw for yourselves that the people suffered terribly”
29:3	tl81		rc://*/ta/man/translate/figs-doublet	the signs, and those great wonders	0	The words “signs” and “wonders” both refer to the plagues that Yahweh had sent upon Egypt. Alternate translation: “and all of the powerful things that Yahweh did”
29:4	mh61		rc://*/ta/man/translate/figs-metonymy	Yahweh has not given you a heart to know, eyes to see, or ears to hear	0	The people do have hearts, eyes, and ears. This metonym says that Yahweh has not enabled them to understand from what they saw and heard who Yahweh is, and how and why they should obey him.
29:4	u59c		rc://*/ta/man/translate/figs-idiom	given you a heart to know	0	This is an idiom. Alternate translation: “enabled you to understand”
29:5	p5xi			I have led you	0	Yahweh is speaking to the people of Israel.
29:5	rbp5		rc://*/ta/man/translate/translate-numbers	forty years	0	Alternate translation: “40 years”
29:5	g59z		rc://*/ta/man/translate/figs-you	your sandals … your feet	0	Moses speaks to the Israelites as if they were one man, so the word “your” here is singular.
29:6	cv6m			other alcoholic drinks	0	Alcoholic drinks made probably from fermented grains. They were not distilled liquors.
29:7	d31m			Sihon, the king of Heshbon, and Og, the king of Bashan	0	See how you translated these names in [Deuteronomy 1:4](../01/04.md).
29:7	i2yh		rc://*/ta/man/translate/figs-exclusive	came out against us	0	Here “us” refers to Moses and the people of Israel.
29:9	ze3j		rc://*/ta/man/translate/figs-parallelism	keep the words of this covenant and do them	0	These two phrases mean the same thing and emphasize that the people were to obey Yahweh’s commands. Alternate translation: “obey all the words of this covenant”
29:10	it8r				0	# General Information:\n\nMoses continues speaking to the people of Israel.
29:11	b36y		rc://*/ta/man/translate/figs-you	among you in your camp … your wood … your water	0	Moses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
29:11	vw3v		rc://*/ta/man/translate/figs-genericnoun	the foreigner who is among you in your camp, from him who cuts your wood to him who draws	0	There were many foreigners among the Israelites. Alternate translation: “the foreigners who are among you in your camp, from those who cut your wood to those who get your water”
29:12	p568		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
29:12	yb79			to enter into the covenant of Yahweh your God and into the oath that Yahweh your God is making with you today	0	Alternate translation: “to agree to the covenant and to swear that you will obey all that Yahweh your God commands”
29:13	nv7p			a people for himself	0	Alternate translation: “a people group that belongs to him alone”
29:14	p3sa			I am making	0	Here “I” refers to Yahweh. “Yahweh is making”
29:15	sv23			standing here with us	0	Here “us” refers to Moses and the people of Israel.
29:15	n738			those who are not here	0	Alternate translation: “our future descendants, who are not here”
29:16	ef56			we lived	0	Alternate translation: “we were slaves”
29:18	tf4z		rc://*/ta/man/translate/figs-synecdoche	whose heart is turning away today from Yahweh our God	0	Here “heart” refers to the whole person, and “turning away” means to stop obeying. Alternate translation: “who no longer obeys Yahweh our God”
29:18	yq9n		rc://*/ta/man/translate/figs-metaphor	any root that produces gall and wormwood	0	Moses speaks of someone who secretly worships another God as if he were a root, and the evil deeds he does to serve that god, and which he encourages others to do, as a bitter plant that poisons people. Alternate translation: “any person who worships idols and causes others to disobey Yahweh”
29:19	u5ww			that person	0	The person described in verse 18.
29:19	ydt9		rc://*/ta/man/translate/figs-idiom	bless himself in his heart	0	This is an idiom. Alternate translation: “congratulate himself” or “encourage himself”
29:19	l8ar		rc://*/ta/man/translate/figs-idiom	though I walk in the stubbornness of my heart	0	This is an idiom. Alternate translation: “even though I still refuse to obey Yahweh”
29:19	rq4s		rc://*/ta/man/translate/figs-metaphor	This would destroy the wet together with the dry	0	Here the words “wet” and “dry” are metaphors for the righteous people and the wicked people. This forms a merism for “everyone.” Alternate translation: “This would cause Yahweh to destroy both the righteous people and the wicked people in the land” (See also: [[rc://*/ta/man/translate/figs-merism]])
29:19	qq8r		rc://*/ta/man/translate/figs-nominaladj	wet … dry	0	These nominal adjectives can be translated as nouns. Because the land was usually dry and the people needed rain so their crops would grow, these words are metaphors for “living … dead” or “good … bad.” Alternate translation: “wet things … dry things” or “good people … bad people” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
29:20	zp3x		rc://*/ta/man/translate/figs-metaphor	the anger of Yahweh and his jealousy will smolder	0	Just as a fire can grow in intensity, so can God’s anger and Jealousy grow in intensity. Alternate translation: “Yahweh’s jealous anger will grow like a fire”
29:20	ud3q		rc://*/ta/man/translate/figs-hendiadys	the anger of Yahweh and his jealousy	0	Here the word “jealousy” describes “the anger of Yahweh.” Alternate translation: Yahweh’s jealous anger”
29:20	c39z		rc://*/ta/man/translate/figs-activepassive	that are written	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that I have written”
29:20	v4lv		rc://*/ta/man/translate/figs-metaphor	the curses that are written in this book will come on him	0	Moses describes the curses as a person who would attack them by surprise. See how you translated these words in [Deuteronomy 28:15](../28/15.md). Alternate translation: “Yahweh will curse him with the curses written in this book in ways that will completely surprise him” (See also: [[rc://*/ta/man/translate/figs-personification]])
29:20	h57e			Yahweh will blot out his name from under heaven	0	This means God will completely destroy the person and his family. In the future people will not remember him. A similar phrase appears in [Deuteronomy 7:24](../07/24.md).
29:22	j9qf			The generation to come, your children who will rise up after you	0	The words “your children … after you” tell who “the generation to come” is.
29:23	n8yz			when they see that the whole land has become sulfur and burning salt	0	People put sulfur and salt on the soil to keep anything from growing. “when they see that Yahweh has burned the land with sulfur and salt”
29:23	g15s		rc://*/ta/man/translate/figs-activepassive	where nothing is sown or bears fruit	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “where no one can sow seed and the crops do not bear fruit”
29:23	bw2x			like the overthrow of Sodom and Gomorrah	0	If your language does not use an abstract noun for the idea behind the word **overthrow**, you can express the same idea with a clause. Alternate translation: “as when Yahweh completely destroyed Sodom and Gomorrah”
29:23	j85x		rc://*/ta/man/translate/translate-names	Admah and Zeboyim	0	These are names of cities that Yahweh destroyed along with Sodom and Gomorrah.
29:24	j5xg		rc://*/ta/man/translate/figs-quotations	they will say together with all the other nations … mean?	0	This can be translated as an indirect quotation. Alternate translation: “they will ask with all the other nations why Yahweh has done this to the land, and what the heat of this great anger means.”
29:24	z3lu			they will say together with all the other nations	0	Alternate translation: “your descendants and the people of all the other nations will say”
29:24	v7xx		rc://*/ta/man/translate/figs-hendiadys	What does the heat of this great anger mean?	0	The writer is communicating one idea through two words. Alternate translation: “What does this terrible anger mean?”
29:25	j9gr			It is because they abandoned the covenant of Yahweh, the God of their ancestors	0	This is the answer to “Why has Yahweh done this to this land?” ([Deuteronomy 29:24](../29/24.md)). “Yahweh has done this to the land because the Israelites did not follow the promises and the laws of his covenant”
29:26	p4qx			served other gods and bowed down to them	0	Alternate translation: “obeyed other gods and worshiped them”
29:27	p8ms		rc://*/ta/man/translate/figs-metaphor	the anger of Yahweh has been kindled against this land	0	Moses compares Yahweh being angry to someone starting a fire. This emphasizes God’s power to destroy whatever makes him angry, and it can be stated in active form. Alternate translation: “Yahweh has became very angry with this land” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
29:27	p9t6		rc://*/ta/man/translate/figs-metonymy	this land, so as to bring on it	0	Here “land” is a metonym representing the people. Alternate translation: “the people of this land, so as to bring on them”
29:27	wp7h		rc://*/ta/man/translate/figs-activepassive	that are written	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that I have written”
29:28	q4kt		rc://*/ta/man/translate/figs-metaphor	Yahweh has uprooted them from their land … and has thrown them	0	Israel is compared to a bad plant that Yahweh has pulled up and thrown out of a garden. Alternate translation: “Yahweh has removed them from their land … and has forced them to go”
29:28	jz72		rc://*/ta/man/translate/figs-doublet	in anger, in wrath, and in great fury	0	The words “anger” and “wrath” and “fury” mean basically the same thing and emphasize the great intensity of Yahweh’s anger. Alternate translation: “in extremely great anger” or “because he was extremely angry”
29:29	d1e5			The secret matters belong alone to Yahweh our God	0	Alternate translation: “Some things Yahweh our God has not revealed, and only he knows them”
29:29	v7va		rc://*/ta/man/translate/figs-activepassive	that are revealed	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that he has revealed”
29:29	ui8w			we may do all the words of this law	0	Alternate translation: “we may do everything that this law commands us to do”
30:intro	yx9f				0	# Deuteronomy 30 General Notes\n\n## Structure and formatting\n\nMoses begins to give final instructions to Israel before his death in anticipation of their entrance into the Promised Land. There were warnings and blessings associated with the people’s obedience to the covenant Yahweh made with Moses. (See: [[rc://*/tw/dict/bible/kt/promisedland]] and [[rc://*/tw/dict/bible/kt/bless]] and [[rc://*/tw/dict/bible/kt/covenant]])
30:1	rkk4		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:1	pfr8		rc://*/ta/man/translate/figs-idiom	When all these things have come on you	0	Here “these things” refer to the blessings and curses described in chapters 28–29. The phrase “have come on you” is an idiom that means to happen. Alternate translation: “When all these things happen to you”
30:1	k5mi		rc://*/ta/man/translate/figs-metaphor	that I have set before you	0	This speaks of the blessings and curses that Moses told the people as if they were objects that he set in front of them. Alternate translation: “that I have just now told you about”
30:1	rtn6		rc://*/ta/man/translate/figs-idiom	call them to mind	0	This is an idiom. Alternate translation: “remember them”
30:1	qk91			among all the other nations	0	Alternate translation: “while you are living in the other nations”
30:1	ug75			has driven you	0	Alternate translation: “has forced you to go”
30:2	edl2		rc://*/ta/man/translate/figs-metonymy	obey his voice	0	Here “voice” is referring to what Yahweh says. Alternate translation: “obey what he says”
30:2	s239		rc://*/ta/man/translate/figs-metonymy	with all your heart and with all your soul	0	Here “heart” and “soul” are metonyms for a person’s inner being. These two phrases are used together to mean “completely” or “earnestly.” See how you translated these words in [Deuteronomy 4:29](../04/29.md). (See also: [[rc://*/ta/man/translate/figs-doublet]])
30:3	m7q5		rc://*/ta/man/translate/figs-abstractnouns	reverse your captivity	0	Alternate translation: “free you from your captivity.” If your language does not use an abstract noun for the idea behind the word **captivity**, you can express the same idea with a verbal clause. Alternate translation: “free you from those who had captured you”
30:4	icb7		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:4	g129			If any of your exiled people are in the farthest places	0	Alternate translation: “Even those of your exiled people who are in the farthest places”
30:4	w6nm			under the heavens	0	Alternate translation: “under the sky” or “on the earth”
30:6	iv7f		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:6	dul8		rc://*/ta/man/translate/figs-metaphor	circumcise your heart	0	This is not a literal removal of flesh. It means God will remove their sin and enable them to love and obey him.
30:6	d25z		rc://*/ta/man/translate/figs-metonymy	with all your heart and with all your soul	0	Here “heart” and “soul” are metonyms for a person’s inner being. These two phrases are used together to mean “completely” or “earnestly.” See how you translated this in [Deuteronomy 4:29](../04/29.md). (See also: [[rc://*/ta/man/translate/figs-doublet]])
30:7	n367		rc://*/ta/man/translate/figs-metaphor	will put all these curses on your enemies	0	Moses speaks of curses as though they were a load or a cover that someone could physically put on top of a person. Alternate translation: “will cause your enemies to suffer from these curses”
30:8	fpp4		rc://*/ta/man/translate/figs-metonymy	obey the voice of Yahweh	0	Here “voice” means what Yahweh says. Alternate translation: “obey what Yahweh says”
30:9	k3dd		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:9	ws1q		rc://*/ta/man/translate/figs-synecdoche	the work of your hand	0	Here “hand” refers to the whole person. Alternate translation: “in all the work you do”
30:9	r217		rc://*/ta/man/translate/figs-idiom	in the fruit of your body … in the fruit of your cattle … in the fruit of your ground	0	These three phrases are idioms for “in children … in calves … in crops.” See how you translated these words in [Deuteronomy 28:4](../28/04.md).
30:10	w16u		rc://*/ta/man/translate/figs-activepassive	that are written	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that I have written”
30:10	vv69		rc://*/ta/man/translate/figs-metonymy	with all your heart and all your soul	0	Here “heart” and “soul” are metonyms for a person’s inner being. These two phrases are used together to mean “completely” or “earnestly.” See how you translated this in [Deuteronomy 4:29](../04/29.md). (See also: [[rc://*/ta/man/translate/figs-doublet]])
30:11	lxg9		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:11	wls8		rc://*/ta/man/translate/figs-metaphor	neither is it too far for you to reach	0	Moses speaks of being able to understand what a commandment requires a person to do as if it were that person being able to reach a physical object. Alternate translation: “neither is it too difficult for you to understand what Yahweh requires you to do”
30:12	lu7s		rc://*/ta/man/translate/figs-rquestion	Who will go up for us to heaven and bring it down to us and make us able to hear it, so that we may do it?	0	Here Moses uses a rhetorical question to emphasize that the people of Israel think that Yahweh’s commands are too difficult for them to know. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Someone must travel to heaven to learn God’s commands and then return to tell us what they are so we can obey them.”
30:13	nd92		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:13	fw31		rc://*/ta/man/translate/figs-rquestion	Who will go over the sea for us and bring it to us and make us to hear it, so that we may do it?	0	This rhetorical question continues the idea that the people of Israel think Yahweh’s commands are too difficult to know. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Someone must travel across the sea to learn God’s commands and then return and tell us what they are.”
